Year or Period	Bigram	#Q	Subject	#P	Predicate	Object	Organization	Just Date	Start Time	End Time	Time Point
[1946, 1951]	андрей иванович	Q55135311	Калюжный, Андрей Иванович	P39	занимаемая должность	депутат Верховного Совета УССР	0	0	1938-01-01	1947-02-09	0
[1946, 1951]	андрей иванович	Q55270884	Козлов, Андрей Иванович	P39	занимаемая должность	депутат Верховного Совета УССР	0	0	1938-01-01	1947-02-09	0
[1993, 1997]	андрей иванович	Q2559704	Леончик, Андрей Иванович	P54	член спортивной команды	FC Dinamo-Juni Minsk	0	0	1995-01-01	1998-01-01	0
[1946, 1951]	андрей иванович	Q502063	Хотеев, Андрей Иванович	P569	дата рождения	0	0	1946-12-02	0	0	0
[1993, 1997]	андрей иванович	Q502116	Николишин, Андрей Васильевич	P118	выступает в лиге	Национальная хоккейная лига	0	0	1994-01-01	2004-01-01	0
[1988, 1990]	андрей иванович	Q4759179	Карпенко, Андрей Иванович	P54	член спортивной команды	Факел	0	0	1988-01-01	1992-01-01	0
[1946, 1951]	андрей иванович	Q48084	Андрей Иванович Ерёменко	P39	занимаемая должность	депутат Верховного Совета УССР	0	0	1938-01-01	1947-01-01	0
[1946, 1951]	андрей иванович	Q4101297	Бычков, Андрей Иванович	P569	дата рождения	0	0	1947-02-16	0	0	0
[1981, 1983]	андрей иванович	Q4340243	Отюцкий, Андрей Иванович	P569	дата рождения	0	0	1982-04-27	0	0	0
[1993, 1997]	андрей иванович	Q15068589	Кизима, Андрей Иванович	P570	дата смерти	0	0	1994-04-16	0	0	0
[1993, 1997]	андрей иванович	Q444626	Лаврик, Андрей Иванович	P54	член спортивной команды	молодёжная сборная Белоруссии по футболу	0	0	1992-01-01	1995-01-01	0
[1993, 1997]	андрей иванович	Q4410917	Свистунов, Андрей Иванович	P570	дата смерти	0	0	1995-04-18	0	0	0
[1946, 1951]	андрей иванович	Q18246094	Мизюк, Андрей Иванович	P166	полученные награды	орден Трудового Красного Знамени	0	0	0	0	1948-01-23
[1993, 1997]	андрей иванович	Q444626	Лаврик, Андрей Иванович	P54	член спортивной команды	Динамо (Минск)	0	0	1996-01-01	1997-01-01	0
[1985, 1986]	андрей иванович	Q18246094	Мизюк, Андрей Иванович	P166	полученные награды	орден Отечественной войны I степени	0	0	0	0	1985-12-23
[1928, 1933]	андрей иванович	Q12116398	Кикоть, Андрей Иванович	P569	дата рождения	0	0	1929-11-27	0	0	0
[1993, 1997]	андрей иванович	Q444626	Лаврик, Андрей Иванович	P54	член спортивной команды	Динамо-93	0	0	1992-01-01	1995-01-01	0
[1928, 1933]	андрей иванович	Q4125129	Воробьёв, Андрей Иванович	P569	дата рождения	0	0	1928-11-01	0	0	0
[2003, 2004]	андрей иванович	Q444626	Лаврик, Андрей Иванович	P54	член спортивной команды	Динамо	0	0	2002-01-01	2003-01-01	0
[1993, 1997]	андрей иванович	Q19618791	Лебедев-Карманов, Андрей Иванович	P570	дата смерти	0	0	1993-01-01	0	0	0
[1993, 1997]	андрей иванович	Q1952657	Кузнецов, Андрей Иванович	P570	дата смерти	0	0	1994-12-30	0	0	0
[1928, 1933]	андрей иванович	Q18634338	Зарубин, Андрей Иванович	P569	дата рождения	0	0	1929-10-14	0	0	0
[1961, 1962]	андрей иванович	Q18236184	Баранов, Андрей Иванович	P570	дата смерти	0	0	1961-01-01	0	0	0
[1946, 1951]	андрей иванович	Q4320111	Николаев, Андрей Иванович	P569	дата рождения	0	0	1949-04-21	0	0	0
[1928, 1933]	андрей иванович	Q4064087	Амвросий (Сосновцев)	P570	дата смерти	0	0	1928-01-01	0	0	0
[1973, 1974]	андрей игнатьев	Q15067360	Игнатьев, Андрей Александрович	P570	дата смерти	0	0	1973-03-27	0	0	0
[1973, 1974]	андрей игнатьев	Q4197520	Игнатьев, Андрей Николаевич (публицист)	P570	дата смерти	0	0	1973-09-08	0	0	0
[1993, 1997]	андрей игнатьевич	Q18278910	Трухов, Андрей Игнатьевич	P570	дата смерти	0	0	1994-02-19	0	0	0
[1986, 2002]	андрей игоревич	Q4759176	Горбач, Андрей Игоревич	P54	член спортивной команды	Неман	0	0	2001-01-01	2002-01-01	0
[2007, 2009]	андрей игоревич	Q4221213	Киреев, Андрей Игоревич	P54	член спортивной команды	Витязь	0	0	2008-01-01	2009-01-01	0
[1986, 2002]	андрей игоревич	Q3088270	Афанасьев, Андрей Игоревич	P54	член спортивной команды	Торпедо	0	0	1989-01-01	1994-01-01	0
[1986, 2002]	андрей игоревич	Q3088270	Афанасьев, Андрей Игоревич	P54	член спортивной команды	сборная России по футболу	0	0	1993-01-01	1995-01-01	0
[1986, 2002]	андрей игоревич	Q4759181	Карасёв, Андрей Игоревич	P569	дата рождения	0	0	1991-05-26	0	0	0
[2007, 2009]	андрей игоревич	Q4759181	Карасёв, Андрей Игоревич	P54	член спортивной команды	Динамо-Брест	0	0	2008-01-01	0	0
[1977, 1981]	андрей игоревич	Q21533986	Явный, Андрей Игоревич	P569	дата рождения	0	0	1980-02-29	0	0	0
[1986, 2002]	андрей игоревич	Q4154932	Данькив, Андрей Игоревич	P569	дата рождения	0	0	1987-01-23	0	0	0
[1977, 1981]	андрей игоревич	Q4425121	Андрей Смоляков	P2031	начало периода активности	0	0	1977-01-01	0	0	0
[1977, 1981]	андрей игоревич	Q4338424	Оспешинский, Андрей Игоревич	P569	дата рождения	0	0	1979-09-26	0	0	0
[1986, 2002]	андрей игоревич	Q3088270	Афанасьев, Андрей Игоревич	P54	член спортивной команды	Навбахор	0	0	1997-01-01	1997-01-01	0
[1986, 2002]	андрей игоревич	Q4221213	Киреев, Андрей Игоревич	P54	член спортивной команды	ЦСКА	0	0	2001-01-01	2003-01-01	0
[1986, 2002]	андрей игоревич	Q503158	Переплёткин, Андрей Игоревич	P54	член спортивной команды	Металлист	0	0	2001-01-01	2002-01-01	0
[1986, 2002]	андрей игоревич	Q59305568	Андрей Миронов-Удалов	P569	дата рождения	0	0	1992-06-04	0	0	0
[2007, 2009]	андрей игоревич	Q503158	Переплёткин, Андрей Игоревич	P54	член спортивной команды	сборная Латвии по футболу	0	0	2007-01-01	2012-01-01	0
[1986, 2002]	андрей игоревич	Q21102529	Кощеев, Андрей Игоревич	P569	дата рождения	0	0	1987-02-25	0	0	0
[2007, 2009]	андрей игоревич	Q503158	Переплёткин, Андрей Игоревич	P54	член спортивной команды	Дерби Каунти	0	0	2008-01-01	2009-01-01	0
[2007, 2009]	андрей игоревич	Q2091755	Кива, Андрей Игоревич	P54	член спортивной команды	Севастополь	0	0	2007-01-01	0	0
[1986, 2002]	андрей игоревич	Q4428004	Соловьёв, Андрей Игоревич	P570	дата смерти	0	0	1996-08-09	0	0	0
[2007, 2009]	андрей игоревич	Q2403195	Горбанец, Андрей Игоревич	P54	член спортивной команды	Сибирь	0	0	2007-01-01	2008-01-01	0
[2007, 2009]	андрей игоревич	Q2091755	Кива, Андрей Игоревич	P54	член спортивной команды	Севастополь-2	0	0	2008-01-01	2008-01-01	0
[1986, 2002]	андрей игоревич	Q2091755	Кива, Андрей Игоревич	P569	дата рождения	0	0	1989-11-21	0	0	0
[1986, 2002]	андрей игоревич	Q4338424	Оспешинский, Андрей Игоревич	P54	член спортивной команды	Уралан	0	0	2001-01-01	2004-01-01	0
[1986, 2002]	андрей игоревич	Q19277374	Богданов, Андрей Игоревич	P569	дата рождения	0	0	1992-10-17	0	0	0
[1986, 2002]	андрей игоревич	Q4338424	Оспешинский, Андрей Игоревич	P54	член спортивной команды	Смена (футбольный клуб, Москва)	0	0	1996-01-01	1996-01-01	0
[1986, 2002]	андрей игоревич	Q4338424	Оспешинский, Андрей Игоревич	P54	член спортивной команды	Сатурн	0	0	2000-01-01	2001-01-01	0
[2007, 2009]	андрей игоревич	Q4221213	Киреев, Андрей Игоревич	P54	член спортивной команды	Рубин	0	0	2006-01-01	2007-01-01	0
[1977, 1981]	андрей игоревич	Q4093179	Бондаренко, Андрей Игоревич	P569	дата рождения	0	0	1978-06-22	0	0	0
[2007, 2009]	андрей игоревич	Q4221213	Киреев, Андрей Игоревич	P54	член спортивной команды	Ростов	0	0	2008-01-01	2008-01-01	0
[1986, 2002]	андрей игоревич	Q2340808	Шеряков, Андрей Игоревич	P54	член спортивной команды	Дарида	0	0	2000-01-01	2002-01-01	0
[1977, 1981]	андрей игоревич	Q4495901	Харитонов, Андрей Игоревич	P2031	начало периода активности	0	0	1980-01-01	0	0	0
[2007, 2009]	андрей игоревич	Q2340808	Шеряков, Андрей Игоревич	P54	член спортивной команды	Торпедо-БелАЗ	0	0	2007-01-01	2008-01-01	0
[1986, 2002]	андрей игоревич	Q3088270	Афанасьев, Андрей Игоревич	P54	член спортивной команды	Локомотив-НН	0	0	1996-01-01	1997-01-01	0
[1986, 2002]	андрей игоревич	Q3088270	Афанасьев, Андрей Игоревич	P54	член спортивной команды	Сатурн	0	0	1998-01-01	2001-01-01	0
[1986, 2002]	андрей игоревич	Q3088270	Афанасьев, Андрей Игоревич	P54	член спортивной команды	Спартак	0	0	1995-01-01	1995-01-01	0
[1986, 2002]	андрей игоревич	Q4397148	Романов, Дюша	P570	дата смерти	0	0	2000-06-29	0	0	0
[1986, 2002]	андрей игоревич	Q3088270	Афанасьев, Андрей Игоревич	P54	член спортивной команды	ЦСКА	0	0	1984-01-01	1988-01-01	0
[2007, 2009]	андрей игоревич	Q4154932	Данькив, Андрей Игоревич	P54	член спортивной команды	Львов (футбольный клуб)	0	0	2007-01-01	2011-01-01	0
[2007, 2009]	андрей игоревич	Q4338424	Оспешинский, Андрей Игоревич	P54	член спортивной команды	Луч-Энергия	0	0	2006-01-01	2007-01-01	0
[1972, 1977]	андрей илларионович	Q19916579	Соколов, Андрей Илларионович	P570	дата смерти	0	0	1976-02-05	0	0	0
[1964, 1968]	андрей ильин	Q4199537	Ильин, Андрей Владимирович	P569	дата рождения	0	0	1966-09-01	0	0	0
[1945, 1951]	андрей ильич	Q21154201	Подольский, Андрей Ильич	P569	дата рождения	0	0	1947-07-20	0	0	0
[1986, 1988]	андрей ильич	Q4493554	Фурсов, Андрей Ильич	P512	учёная степень	кандидат исторических наук	0	0	0	0	1986-01-01
[1945, 1951]	андрей ильич	Q4462348	Трейвиш, Андрей Ильич	P569	дата рождения	0	0	1950-06-18	0	0	0
[1978, 1982]	андрей иннокентьевич	Q4088188	Блинников, Андрей Иннокентьевич	P570	дата смерти	0	0	1979-10-06	0	0	0
[1993, 1998]	андрей иосифович	Q21099286	Карпелюк, Андрей Иосифович	P570	дата смерти	0	0	1996-01-01	0	0	0
[1966, 1967]	андрей иосифович	Q4401887	Рыклин, Андрей Иосифович	P569	дата рождения	0	0	1966-04-28	0	0	0
[1993, 2000]	андрей карлович	Q502248	Луканов, Андрей Карлович	P570	дата смерти	0	0	1996-10-02	0	0	0
[1966, 1967]	андрей карпенко	Q4759179	Карпенко, Андрей Иванович	P569	дата рождения	0	0	1966-07-12	0	0	0
[2002, 2003]	андрей карпенко	Q4759179	Карпенко, Андрей Иванович	P54	член спортивной команды	Балаково	0	0	2002-01-01	2002-01-01	0
[1972, 1980]	андрей карпов	Q50408501	Андрей Анатольевич Карпов	P569	дата рождения	0	0	1976-09-28	0	0	0
[2003, 2004]	андрей карпович	Q502202	Карпович, Андрей Владимирович	P54	член спортивной команды	Ростов	0	0	2002-01-01	2003-01-01	0
[2006, 2007]	андрей карпович	Q502202	Карпович, Андрей Владимирович	P54	член спортивной команды	Кайрат	0	0	2004-01-01	2006-01-01	0
[2001, 2005]	андрей киреев	Q4221213	Киреев, Андрей Игоревич	P54	член спортивной команды	ЦСКА	0	0	2001-01-01	2003-01-01	0
[2001, 2005]	андрей киреев	Q4221213	Киреев, Андрей Игоревич	P54	член спортивной команды	Носта	0	0	2004-01-01	2005-01-01	0
[1981, 1986]	андрей кириленко	Q502382	Андрей Павлович Кириленко	P166	полученные награды	орден Отечественной войны II степени	0	0	0	0	1985-03-11
[1981, 1986]	андрей кириленко	Q502382	Андрей Павлович Кириленко	P166	полученные награды	орден Октябрьской Революции	0	0	0	0	1981-09-07
[1981, 1986]	андрей кириленко	Q502382	Андрей Павлович Кириленко	P166	полученные награды	орден Клемента Готвальда	0	0	0	0	1981-01-01
[1981, 1986]	андрей кириленко	Q294788	Кириленко, Андрей Геннадьевич	P569	дата рождения	0	0	1981-02-18	0	0	0
[1945, 1947]	андрей кириллович	Q20085101	Андрей Кириллович Зайцев	P569	дата рождения	0	0	1946-09-13	0	0	0
[1976, 1977]	андрей кириллович	Q4372387	Попов, Андрей Кириллович	P570	дата смерти	0	0	1976-09-06	0	0	0
[1953, 1955]	андрей климов	Q4223719	Климов, Андрей Аркадьевич	P569	дата рождения	0	0	1954-11-09	0	0	0
[1981, 1985]	андрей климов	Q4759183	Климов, Андрей Александрович	P569	дата рождения	0	0	1982-07-26	0	0	0
[1986, 1989]	андрей климович	Q1848919	Климович, Андрей Васильевич	P569	дата рождения	0	0	1988-08-27	0	0	0
[1999, 2004]	андрей князев	Q4755892	Князев, Андрей Николаевич	P54	член спортивной команды	КАМАЗ	0	0	2002-01-01	2002-01-01	0
[1999, 2004]	андрей князев	Q4755892	Князев, Андрей Николаевич	P54	член спортивной команды	Спартак	0	0	2002-01-01	2003-01-01	0
[1999, 2004]	андрей князев	Q4755892	Князев, Андрей Николаевич	P54	член спортивной команды	Металлург	0	0	2001-01-01	2001-01-01	0
[1999, 2004]	андрей князев	Q4224928	Князев, Андрей Андреевич	P570	дата смерти	0	0	2003-01-01	0	0	0
[1974, 1975]	андрей князев	Q4755892	Князев, Андрей Николаевич	P569	дата рождения	0	0	1974-09-25	0	0	0
[1999, 2004]	андрей князев	Q4755892	Князев, Андрей Николаевич	P54	член спортивной команды	FC Torpedo-ZIL Moscow	0	0	1999-01-01	2000-01-01	0
[1999, 2004]	андрей князев	Q4755892	Князев, Андрей Николаевич	P54	член спортивной команды	Рубин	0	0	1997-01-01	1999-01-01	0
[1999, 2004]	андрей князев	Q4755892	Князев, Андрей Николаевич	P54	член спортивной команды	Сокол	0	0	2000-01-01	2000-01-01	0
[2002, 2007]	андрей ковалев	Q4225571	Ковалёв, Андрей Матвеевич	P570	дата смерти	0	0	2002-07-12	0	0	0
[1966, 1967]	андрей ковалев	Q502877	Ковалёв, Андрей Робертович	P569	дата рождения	0	0	1966-04-01	0	0	0
[1982, 1984]	андрей ковалев	Q3917277	Ковалёв, Андрей Васильевич	P2962	шахматный титул	мастер спорта СССР по шахматам	0	0	1982-01-01	0	0
[1991, 1996]	андрей ковалев	Q3917277	Ковалёв, Андрей Васильевич	P2962	шахматный титул	гроссмейстер	0	0	1992-01-01	0	0
[2000, 2001]	андрей коваленко	Q4268652	Митрополит Лука (Коваленко)	P69	учебное заведение	Донецкий национальный медицинский университет	0	0	1992-01-01	2000-01-01	0
[1987, 1996]	андрей козлов	Q20195240	Андрей Козлов	P54	член спортивной команды	ФК СКА Ростов-на-Дону	0	0	1994-01-01	1995-01-01	0
[2006, 2008]	андрей козлов	Q176050	Андрей Андреевич Козлов	P570	дата смерти	0	0	2006-09-14	0	0	0
[1987, 1996]	андрей козлов	Q16664510	Козлов, Андрей Петрович	P570	дата смерти	0	0	1991-01-01	0	0	0
[1987, 1996]	андрей козлов	Q20195240	Андрей Козлов	P54	член спортивной команды	Ростов	0	0	1991-01-01	1993-01-01	0
[2006, 2008]	андрей козлов	Q20195240	Андрей Козлов	P54	член спортивной команды	Орёл	0	0	2006-01-01	2006-01-01	0
[1987, 1996]	андрей козлов	Q20195240	Андрей Козлов	P54	член спортивной команды	Волгодонск (футбольный клуб)	0	0	1990-01-01	1990-01-01	0
[1987, 1996]	андрей козлов	Q20195240	Андрей Козлов	P54	член спортивной команды	Буревестник-ЮРГУЭС	0	0	1993-01-01	1993-01-01	0
[1987, 1996]	андрей козлов	Q4226691	Андрей Козлов	P166	полученные награды	Хрустальная сова	0	0	0	0	1992-01-01
[1998, 2000]	андрей козлов	Q20195240	Андрей Козлов	P54	член спортивной команды	Сатурн	0	0	1997-01-01	1998-01-01	0
[2006, 2008]	андрей козлов	Q20195240	Андрей Козлов	P54	член спортивной команды	ФК СКА Ростов-на-Дону	0	0	2007-01-01	2007-01-01	0
[1998, 2000]	андрей козлов	Q20195240	Андрей Козлов	P54	член спортивной команды	Амкар	0	0	1999-01-01	2000-01-01	0
[1987, 1996]	андрей козлов	Q4226691	Андрей Козлов	P166	полученные награды	Хрустальная сова	0	0	0	0	1994-01-01
[1998, 2000]	андрей козлов	Q20195240	Андрей Козлов	P54	член спортивной команды	Локомотив-НН	0	0	1998-01-01	1998-01-01	0
[1998, 2008]	андрей колесников	Q4227751	Колесников, Андрей Александрович	P54	член спортивной команды	Нефтехимик	0	0	2004-01-01	2004-01-01	0
[1981, 1985]	андрей колесников	Q4227751	Колесников, Андрей Александрович	P569	дата рождения	0	0	1984-02-11	0	0	0
[1998, 2008]	андрей колесников	Q4227751	Колесников, Андрей Александрович	P54	член спортивной команды	Торпедо	0	0	2006-01-01	2007-01-01	0
[1998, 2008]	андрей колесников	Q4227751	Колесников, Андрей Александрович	P54	член спортивной команды	Урал	0	0	2005-01-01	2005-01-01	0
[1998, 2008]	андрей колесников	Q4227751	Колесников, Андрей Александрович	P54	член спортивной команды	Рубин	0	0	2003-01-01	2004-01-01	0
[1998, 2008]	андрей колесников	Q4227751	Колесников, Андрей Александрович	P54	член спортивной команды	Динамо (Москва)	0	0	2002-01-01	2002-01-01	0
[1995, 1996]	андрей коновалов	Q4230985	Коновалов, Андрей Степанович	P54	член спортивной команды	Спартак	0	0	1991-01-01	1995-01-01	0
[2002, 2003]	андрей коновалов	Q4230985	Коновалов, Андрей Степанович	P54	член спортивной команды	Рубин	0	0	2002-01-01	2005-01-01	0
[1999, 2000]	андрей коновалов	Q4230985	Коновалов, Андрей Степанович	P54	член спортивной команды	Сокол	0	0	1998-01-01	1999-01-01	0
[1999, 2000]	андрей коновалов	Q4230985	Коновалов, Андрей Степанович	P54	член спортивной команды	Крылья Советов	0	0	1999-01-01	2001-01-01	0
[1929, 1934]	андрей константинович	Q4427093	Соколов, Андрей Константинович	P569	дата рождения	0	0	1931-09-29	0	0	0
[2000, 2004]	андрей константинович	Q104104	Андрей Константинович Гейм	P166	полученные награды	Шнобелевская премия	0	0	0	0	2000-01-01
[1951, 1954]	андрей константинович	Q4075237	Баззаев, Андрей Константинович	P569	дата рождения	0	0	1953-10-07	0	0	0
[1961, 1966]	андрей константинович	Q4223713	Климнюк, Андрей Константинович	P569	дата рождения	0	0	1964-09-27	0	0	0
[2000, 2004]	андрей константинович	Q18202886	Смирнов, Андрей Константинович	P570	дата смерти	0	0	2001-04-28	0	0	0
[2000, 2004]	андрей константинович	Q15089451	Ростковский, Андрей Константинович	P570	дата смерти	0	0	2000-01-01	0	0	0
[1961, 1966]	андрей константинович	Q4203535	Исаев, Андрей Константинович	P569	дата рождения	0	0	1964-10-01	0	0	0
[2000, 2004]	андрей константинович	Q577111	Каряка, Андрей Константинович	P54	член спортивной команды	сборная России по футболу	0	0	2001-01-01	2005-01-01	0
[1977, 1980]	андрей константинович	Q577111	Каряка, Андрей Константинович	P569	дата рождения	0	0	1978-04-01	0	0	0
[1951, 1954]	андрей константинович	Q4099823	Андрей Константинович Буров	P166	полученные награды	орден «Знак Почёта»	0	0	0	0	1953-01-01
[1986, 1987]	андрей константинович	Q54859345	Андрей Константинович Погребков	P39	занимаемая должность	научный сотрудник	0	0	1986-01-01	0	0
[1961, 1966]	андрей константинович	Q54859345	Андрей Константинович Погребков	P69	учебное заведение	Санкт-Петербургский государственный университет	0	0	1964-01-01	1966-01-01	0
[2000, 2004]	андрей константинович	Q577111	Каряка, Андрей Константинович	P54	член спортивной команды	Крылья Советов	0	0	2000-01-01	2005-01-01	0
[2000, 2004]	андрей константинович	Q577111	Каряка, Андрей Константинович	P54	член спортивной команды	Арсенал-Киев	0	0	1998-01-01	2000-01-01	0
[1995, 1997]	андрей константинович	Q577111	Каряка, Андрей Константинович	P54	член спортивной команды	Металлург	0	0	1996-01-01	1998-01-01	0
[2000, 2004]	андрей константинович	Q577111	Каряка, Андрей Константинович	P54	член спортивной команды	ЦСКА	0	0	1998-01-01	2000-01-01	0
[1987, 2008]	андрей кончаловский	Q55208	Андрей Сергеевич Кончаловский	P166	полученные награды	премия «Эмми» за лучшую режиссуру мини-сериала, фильма или драматической программы	0	0	0	0	1997-01-01
[2001, 2004]	андрей корнев	Q929454	Корнев, Андрей Владимирович	P54	член спортивной команды	Интер	0	0	2003-01-01	2004-01-01	0
[2001, 2004]	андрей корнев	Q929454	Корнев, Андрей Владимирович	P54	член спортивной команды	ФК Оболонь	0	0	1998-01-01	2003-01-01	0
[2001, 2004]	андрей корнев	Q929454	Корнев, Андрей Владимирович	P54	член спортивной команды	Оболонь-2	0	0	1998-01-01	2003-01-01	0
[1994, 1995]	андрей корнеевич	Q4426149	Сова, Андрей Корнеевич	P570	дата смерти	0	0	1994-12-12	0	0	0
[1990, 1995]	андрей корсаков	Q4234283	Корсаков, Андрей Борисович	P570	дата смерти	0	0	1991-01-19	0	0	0
[2008, 2009]	андрей кравченко	Q4065812	Андрей Байкалец	P570	дата смерти	0	0	2008-09-17	0	0	0
[1991, 1992]	андрей кравченко	Q4065812	Андрей Байкалец	P2031	начало периода активности	0	0	1991-01-01	0	0	0
[2003, 2008]	андрей краско	Q1967403	Андрей Краско	P570	дата смерти	0	0	2006-07-04	0	0	0
[1989, 1992]	андрей крыжановский	Q4242697	Крыжановский, Андрей Степанович	P570	дата смерти	0	0	1989-11-29	0	0	0
[1999, 2003]	андрей крылов	Q502232	Крылов, Андрей	P54	член спортивной команды	ТФМК	0	0	2001-01-01	2004-01-01	0
[1957, 1963]	андрей крылов	Q4242754	Крылов, Андрей Геннадиевич	P569	дата рождения	0	0	1959-03-03	0	0	0
[1988, 1996]	андрей крылов	Q502232	Крылов, Андрей	P54	член спортивной команды	Таллинна Садам	0	0	1994-01-01	1998-01-01	0
[2005, 2006]	андрей крылов	Q502232	Крылов, Андрей	P54	член спортивной команды	Динамо	0	0	2005-01-01	2005-01-01	0
[1988, 1996]	андрей крылов	Q53923719	Андрей Серджевич Крылов	P166	полученные награды	премия Ленинского комсомола	0	0	0	0	1989-01-01
[1988, 1996]	андрей крылов	Q502232	Крылов, Андрей	P54	член спортивной команды	KSK Vigri Tallinn	0	0	1992-01-01	1993-01-01	0
[1999, 2003]	андрей крылов	Q502232	Крылов, Андрей	P54	член спортивной команды	Левадия	0	0	1999-01-01	2000-01-01	0
[1993, 1997]	андрей кузнецов	Q1952657	Кузнецов, Андрей Иванович	P570	дата смерти	0	0	1994-12-30	0	0	0
[1968, 1972]	андрей кузьмин	Q4245331	Кузьмин, Андрей Михайлович	P569	дата рождения	0	0	1971-04-24	0	0	0
[1993, 1997]	андрей лаврентьевич	Q18044981	Артемьев, Андрей Лаврентьевич	P570	дата смерти	0	0	1993-07-26	0	0	0
[1993, 2001]	андрей леонидович	Q1707728	Гузенко, Андрей Леонидович	P54	член спортивной команды	Николаев	0	0	1995-01-01	1997-01-01	0
[1993, 2001]	андрей леонидович	Q4495279	Хамиль	P2031	начало периода активности	0	0	1996-01-01	0	0	0
[2007, 2008]	андрей леонидович	Q1707728	Гузенко, Андрей Леонидович	P54	член спортивной команды	Атырау	0	0	2007-01-01	2008-01-01	0
[2003, 2004]	андрей леонидович	Q1707728	Гузенко, Андрей Леонидович	P54	член спортивной команды	Иртыш	0	0	2003-01-01	2003-01-01	0
[1993, 2001]	андрей леонидович	Q551630	Гусин, Андрей Леонидович	P54	член спортивной команды	Динамо	0	0	1993-01-01	2005-01-01	0
[1967, 1974]	андрей леонидович	Q4234534	Корчёмкин, Андрей Леонидович	P569	дата рождения	0	0	1970-09-13	0	0	0
[1978, 1980]	андрей леонидович	Q4090877	Болотин, Андрей Леонидович	P569	дата рождения	0	0	1978-02-20	0	0	0
[1967, 1974]	андрей леонидович	Q11285342	Деркач, Андрей Леонидович	P569	дата рождения	0	0	1967-08-19	0	0	0
[1993, 2001]	андрей леонидович	Q1707728	Гузенко, Андрей Леонидович	P54	член спортивной команды	Ворскла	0	0	1993-01-01	1993-01-01	0
[2003, 2004]	андрей леонидович	Q1707728	Гузенко, Андрей Леонидович	P54	член спортивной команды	Ворскла	0	0	1998-01-01	2003-01-01	0
[1993, 2001]	андрей леонидович	Q1707728	Гузенко, Андрей Леонидович	P54	член спортивной команды	Карпаты	0	0	1993-01-01	1993-01-01	0
[2003, 2004]	андрей леонидович	Q1707728	Гузенко, Андрей Леонидович	P54	член спортивной команды	Экибастузец	0	0	2003-01-01	2003-01-01	0
[1993, 2001]	андрей леонидович	Q1707728	Гузенко, Андрей Леонидович	P54	член спортивной команды	Ворскла	0	0	1997-01-01	1997-01-01	0
[1967, 1974]	андрей леонидович	Q1707728	Гузенко, Андрей Леонидович	P569	дата рождения	0	0	1973-02-19	0	0	0
[1986, 1988]	андрей леонидович	Q4354725	Андрей Ламов	P569	дата рождения	0	0	1986-03-09	0	0	0
[1967, 1974]	андрей леонидович	Q4372388	Попов, Андрей Леонидович	P569	дата рождения	0	0	1969-12-24	0	0	0
[1967, 1974]	андрей леонидович	Q4494649	Хазин, Андрей Леонидович	P569	дата рождения	0	0	1969-02-01	0	0	0
[2003, 2004]	андрей леонидович	Q1707728	Гузенко, Андрей Леонидович	P54	член спортивной команды	Ворскла-2	0	0	1998-01-01	2003-01-01	0
[1967, 1974]	андрей леонидович	Q4282925	Мартьянов, Андрей Леонидович	P569	дата рождения	0	0	1973-09-03	0	0	0
[1978, 1980]	андрей леонидович	Q4495279	Хамиль	P569	дата рождения	0	0	1979-10-19	0	0	0
[1993, 2001]	андрей леонидович	Q4148224	Гребенев, Андрей Леонидович	P570	дата смерти	0	0	1995-06-09	0	0	0
[1967, 1974]	андрей леонидович	Q4239752	Красов, Андрей Леонидович	P569	дата рождения	0	0	1967-01-27	0	0	0
[1993, 2001]	андрей леонидович	Q1707728	Гузенко, Андрей Леонидович	P54	член спортивной команды	Крылья Советов	0	0	1998-01-01	1998-01-01	0
[1967, 1974]	андрей леонидович	Q2739537	Калмаков, Андрей Леонидович	P569	дата рождения	0	0	1970-09-11	0	0	0
[1993, 2001]	андрей леонидович	Q1707728	Гузенко, Андрей Леонидович	P54	член спортивной команды	ФК «Торпедо» Запорожье	0	0	1994-01-01	1995-01-01	0
[1993, 2001]	андрей леонидович	Q551630	Гусин, Андрей Леонидович	P54	член спортивной команды	Карпаты	0	0	1992-01-01	1993-01-01	0
[2007, 2008]	андрей леонидович	Q11285342	Деркач, Андрей Леонидович	P39	занимаемая должность	народный депутат Украины	0	0	2007-11-23	2012-12-12	0
[1993, 2001]	андрей леонидович	Q11285342	Деркач, Андрей Леонидович	P39	занимаемая должность	народный депутат Украины	0	0	1998-05-12	2002-05-14	0
[1967, 1974]	андрей леонидович	Q2846816	Козырев, Андрей Леонидович	P569	дата рождения	0	0	1973-06-17	0	0	0
[1993, 2001]	андрей леонидович	Q1707728	Гузенко, Андрей Леонидович	P54	член спортивной команды	Нива-Космос	0	0	1992-01-01	1993-01-01	0
[1993, 2001]	андрей леонидович	Q551630	Гусин, Андрей Леонидович	P54	член спортивной команды	Арсенал-Киев	0	0	1995-01-01	1996-01-01	0
[1978, 1980]	андрей леонидович	Q16699311	Соколюк-Орёл, Андрей Леонидович	P569	дата рождения	0	0	1978-08-05	0	0	0
[2007, 2008]	андрей леонидович	Q551630	Гусин, Андрей Леонидович	P54	член спортивной команды	Крылья Советов	0	0	2005-01-01	2007-01-01	0
[1967, 1974]	андрей леонидович	Q551630	Гусин, Андрей Леонидович	P569	дата рождения	0	0	1972-12-11	0	0	0
