Year or Period	Bigram	#Q	Subject	#P	Predicate	Object	Organization	Just Date	Start Time	End Time	Time Point
[1955, 1956]	гордон грей	Q723378	Грей, Гордон	P39	занимаемая должность	Assistant Secretary of Defense for International Security Affairs	0	0	1955-07-14	1957-02-27	0
[1988, 1992]	гордон и	Q4143898	Гордон, Илья Зиновьевич	P570	дата смерти	0	0	1989-02-28	0	0	0
[1964, 1968]	гордон крэг	Q920293	Крэг, Эдвард Гордон	P570	дата смерти	0	0	1966-07-29	0	0	0
[2004, 2007]	гордон купер	Q312833	Купер, Лерой Гордон	P570	дата смерти	0	0	2004-10-04	0	0	0
[2008, 2009]	гордон мур	Q243969	Мур, Гордон	P166	полученные награды	Медаль почёта IEEE	0	0	0	0	2008-01-01
[1999, 2006]	гордон мур	Q243969	Мур, Гордон	P166	полученные награды	Медаль Перкина	0	0	0	0	2004-01-01
[1966, 1968]	гордон оллпорт	Q310741	Олпорт, Гордон	P570	дата смерти	0	0	1967-10-09	0	0	0
[1999, 2001]	гордон смит	Q607069	Гордон Смит	P39	занимаемая должность	сенатор США	0	0	1999-01-03	2001-01-03	0
[1975, 1976]	гордон смит	Q5585832	Гордон Смит	P54	член спортивной команды	молодёжная сборная Шотландии по футболу	0	0	1975-01-01	1975-01-01	0
[1999, 2001]	гордон смит	Q939786	Гордон Смит	P570	дата смерти	0	0	1999-10-22	0	0	0
[1992, 1993]	гордон смит	Q607069	Гордон Смит	P39	занимаемая должность	член Сената штата Орегон	0	0	1992-01-01	1997-01-01	0
[1999, 2001]	гордон смит	Q607069	Гордон Смит	P39	занимаемая должность	сенатор США	0	0	1997-01-07	1999-01-03	0
[1975, 1976]	гордон смит	Q5585836	Гордон Смит	P54	член спортивной команды	молодёжная сборная Шотландии по футболу	0	0	1975-01-01	1976-01-01	0
[1964, 1968]	гордон уокер	Q16197399	Гордон Уокер	P569	дата рождения	0	0	1967-12-13	0	0	0
[1944, 1947]	гордон чайлд	Q154655	Чайлд, Вир Гордон	P106	род занятий	преподаватель университета	0	0	1927-01-01	1946-01-01	0
[1954, 1958]	гордон чайльд	Q154655	Чайлд, Вир Гордон	P570	дата смерти	0	0	1957-10-19	0	0	0
[1946, 1949]	гордон чайльд	Q154655	Чайлд, Вир Гордон	P106	род занятий	преподаватель университета	0	0	1927-01-01	1946-01-01	0
[2003, 2008]	гордость отец	Q2668662	Отец прайда	P580	дата начала	0	0	2004-08-31	0	0	0
[2003, 2008]	гордость отец	Q2668662	Отец прайда	P582	дата окончания	0	0	2005-05-27	0	0	0
[1961, 1965]	гордый вызов	Q55651878	Гордый вызов	P577	дата публикации	0	0	1962-01-01	0	0	0
[1935, 1941]	гордый сокол	Q4140096	Глубокий рейд	P577	дата публикации	0	0	1937-01-01	0	0	0
[1979, 1986]	горе не	Q4143939	Горе — не беда	P577	дата публикации	0	0	1983-01-01	0	0	0
[1998, 1999]	горевать не	Q4279711	Мама, не горюй	P577	дата публикации	0	0	1998-02-24	0	0	0
[1947, 1952]	горелик г	Q4143998	Горелик, Геннадий Ефимович	P569	дата рождения	0	0	1948-01-01	0	0	0
[1956, 1958]	горелик с	Q4143992	Горелик, Габриэль Симонович	P570	дата смерти	0	0	1956-01-01	0	0	0
[1970, 1979]	горелов а	Q4144030	Горелова, Надежда Александровна	P569	дата рождения	0	0	1974-04-01	0	0	0
[1947, 1955]	горелов в	Q4144020	Горелов, Георгий Владимирович	P569	дата рождения	0	0	1948-03-23	0	0	0
[1963, 1970]	горелов г	Q4144023	Горелов, Гавриил Никитич	P570	дата смерти	0	0	1966-08-16	0	0	0
[1966, 1967]	горелов н	Q4144023	Горелов, Гавриил Никитич	P570	дата смерти	0	0	1966-08-16	0	0	0
[1982, 1987]	горелов н	Q4144036	Горелов, Сергей Николаевич	P569	дата рождения	0	0	1985-04-29	0	0	0
[1998, 2002]	горелов сергей	Q4144036	Горелов, Сергей Николаевич	P54	член спортивной команды	ЦСКА	0	0	2001-01-01	2009-01-01	0
[1998, 2003]	горенко анна	Q4144085	Горенко, Анна	P570	дата смерти	0	0	1999-04-04	0	0	0
[1965, 1969]	гореть ли	Q909561	Горит ли Париж?	P577	дата публикации	0	0	1966-01-01	0	0	0
[1944, 1946]	гореть ли	Q909561	Горит ли Париж?	P840	история происходит в месте	Париж	0	0	0	0	1944-01-01
[1966, 1967]	гореть париж	Q909561	Горит ли Париж?	P577	дата публикации	0	0	1966-01-01	0	0	0
[1988, 1992]	гореть сердце	Q26885272	Горящее сердце Данко	P577	дата публикации	0	0	1989-01-01	0	0	0
[1947, 1949]	горизонт новый	Q1152966	Новые горизонты	P571	дата основания/создания/возникновения	0	0	1948-01-01	0	0	0
[1989, 1994]	горилла в	Q1012216	Гориллы в тумане	P1411	номинирован на	Writers Guild of America Award for Best Adapted Screenplay	0	0	0	0	1989-01-01
[1989, 1994]	горилла в	Q1012216	Гориллы в тумане	P577	дата публикации	0	0	1989-02-02	0	0	0
[1981, 1982]	горин василий	Q4144165	Василий Яковлевич Горин	P166	полученные награды	орден Октябрьской Революции	0	0	0	0	1981-01-01
[2000, 2002]	горин и	Q1960014	Григорий Израилевич Горин	P570	дата смерти	0	0	2000-06-15	0	0	0
[1989, 1993]	горисский район	Q4144183	Горисский район	P131	административно-территориальная единица	Армянская Советская Социалистическая Республика	0	0	1930-09-09	1991-08-22	0
[1989, 1993]	горисский район	Q4144183	Горисский район	P17	государство	Армения	0	0	1991-08-23	1995-04-11	0
[1989, 1993]	горисский район	Q4144183	Горисский район	P17	государство	СССР	0	0	1930-09-09	1991-08-22	0
[1989, 1993]	горисский район	Q4144183	Горисский район	P131	административно-территориальная единица	Армения	0	0	1991-08-23	1995-04-11	0
[1991, 1996]	горицкая волость	Q4144205	Горицкая волость	P571	дата основания/создания/возникновения	0	0	1995-01-26	0	0	0
[1947, 1950]	горка ленинский	Q16638324	Горки Ленинские	P571	дата основания/создания/возникновения	0	0	1949-01-01	0	0	0
[1956, 1960]	горкин александр	Q4144390	Александр Фёдорович Горкин	P39	занимаемая должность	секретарь Президиума Верховного Совета СССР	0	0	1956-07-15	1957-02-12	0
[1937, 1938]	горкин александр	Q4144390	Александр Фёдорович Горкин	P39	занимаемая должность	депутат Верховного Совета СССР	0	0	1937-01-01	1974-01-01	0
[1992, 1994]	горланов нина	Q3341930	Горланова, Нина Викторовна	P463	участник организации или клуба	Союз российских писателей	0	0	1992-01-01	0	0
[2001, 2005]	горланова н	Q3341930	Горланова, Нина Викторовна	P166	полученные награды	Премия имени П. П. Бажова	0	0	0	0	2003-01-01
[1948, 1951]	горлов иван	Q15109126	Горлов, Иван Фёдорович	P569	дата рождения	0	0	1949-01-15	0	0	0
[2002, 2006]	горний область	Q19888390	Горняя	P131	административно-территориальная единица	Торопацкое сельское поселение	0	0	2005-01-01	0	0
[1956, 1963]	горнообогатительный комбинат	Q4297742	Михайловский горно-обогатительный комбинат	P571	дата основания/создания/возникновения	0	0	1957-01-01	0	0	0
[1958, 1967]	горнострелковый дивизия	Q4029424	19-я стрелковая дивизия	P571	дата основания/создания/возникновения	0	0	1965-01-01	0	0	0
[1944, 1949]	горнострелковый корпус	Q2655561	Горный корпус «Норвегия»	P576	дата прекращения существования	0	0	1944-11-25	0	0	0
[1988, 1989]	горный академия	Q689854	Фрайбергская горная академия	P1075	ректор	Ганс-Хайнц Эмонс	0	0	1982-01-01	1988-01-01	0
[1987, 1992]	горный алтай	Q5971	Республика Алтай	P131	административно-территориальная единица	Российская Советская Федеративная Социалистическая Республика	0	0	1990-12-15	1991-12-25	0
[1987, 1992]	горный алтай	Q5971	Республика Алтай	P131	административно-территориальная единица	Россия	0	0	1991-12-25	0	0
[1987, 1992]	горный алтай	Q5971	Республика Алтай	P571	дата основания/создания/возникновения	0	0	1990-10-25	0	0	0
[1928, 1929]	горный институт	Q4314987	Днепровская политехника	P1075	ректор	Маковский, Владимир Матвеевич	0	0	1927-01-01	1928-01-01	0
[1937, 1941]	горный корпус	Q2560457	49-й горный корпус	P571	дата основания/создания/возникновения	0	0	1940-10-25	0	0	0
[1937, 1941]	горный корпус	Q2655561	Горный корпус «Норвегия»	P159	расположение штаб-квартиры	Kåfjord, Alta	0	0	1940-09-19	0	0
[1937, 1941]	горный корпус	Q2655561	Горный корпус «Норвегия»	P571	дата основания/создания/возникновения	0	0	1940-01-01	0	0	0
[1924, 1934]	горный область	Q4144587	Горное	P131	административно-территориальная единица	Демянский уезд	0	0	1824-08-07	1927-07-31	0
[1924, 1934]	горный область	Q4144587	Горное	P131	административно-территориальная единица	Марёвский район	0	0	1927-08-01	1963-01-31	0
[1936, 1938]	горный область	Q4144679	Горный	P571	дата основания/создания/возникновения	0	0	1936-01-01	0	0	0
[1954, 1955]	горный озеро	Q4449937	Тайна горного озера	P577	дата публикации	0	0	1954-01-01	0	0	0
[1923, 1933]	горный район	Q4144683	Горный	P571	дата основания/создания/возникновения	0	0	1932-01-01	0	0	0
[1998, 2002]	горный словарь	Q4144726	Горный энциклопедический словарь	P577	дата публикации	0	0	2001-01-01	0	0	0
[1993, 2000]	горный университет	Q2495829	Санкт-Петербургский горный университет	P1075	ректор	Владимир Стефанович Литвиненко	0	0	1994-01-01	0	0
[1983, 1988]	горный энциклопедия	Q4144516	Горная энциклопедия	P577	дата публикации	0	0	1984-01-01	0	0	0
[1975, 1976]	горняцкий район	Q4144744	Горняцкий район (Макеевка)	P571	дата основания/создания/возникновения	0	0	1975-01-01	0	0	0
[1986, 1990]	горовица в	Q192506	Горовиц, Владимир Самойлович	P570	дата смерти	0	0	1989-11-05	0	0	0
[1990, 1992]	горовица с	Q192506	Горовиц, Владимир Самойлович	P166	полученные награды	Grammy Lifetime Achievement Award	0	0	0	0	1990-01-01
[1991, 1997]	город администрация	Q4057839	Администрация города Кирова	P571	дата основания/создания/возникновения	0	0	1991-12-01	0	0	0
[1947, 1951]	город аксу	Q421648	Аксу (уезд)	P131	административно-территориальная единица	Синьцзян	0	0	1912-01-01	1949-01-01	0
[1947, 1951]	город аксу	Q421648	Аксу (уезд)	P131	административно-территориальная единица	Округ Аксу	0	0	1949-12-17	0	0
[1995, 1997]	город алапаевск	Q4307498	Муниципальное образование город Алапаевск	P571	дата основания/создания/возникновения	0	0	1995-12-17	0	0	0
[2004, 2005]	город алексей	Q4145326	Городов, Алексей Анатольевич	P54	член спортивной команды	Мариуполь	0	0	2003-01-01	2004-01-01	0
[2008, 2009]	город алексей	Q4145326	Городов, Алексей Анатольевич	P54	член спортивной команды	Харьков	0	0	2006-01-01	2008-01-01	0
[2004, 2005]	город алексей	Q4145326	Городов, Алексей Анатольевич	P54	член спортивной команды	Борисфен	0	0	2004-01-01	2004-01-01	0
[1996, 2000]	город ангел	Q168010	Город ангелов	P577	дата публикации	0	0	1998-07-23	0	0	0
[1989, 1991]	город ангел	Q4144861	Город ангела	P577	дата публикации	0	0	1990-01-01	0	0	0
[1996, 2000]	город ангел	Q168010	Город ангелов	P577	дата публикации	0	0	1998-04-10	0	0	0
[1996, 2000]	город ангел	Q168010	Город ангелов	P577	дата публикации	0	0	1998-01-01	0	0	0
[1997, 1999]	город барселона	Q1492	Барселона	P6	глава правительства	Паскуаль, Марагаль	0	0	1982-12-02	1997-09-26	0
[1935, 1938]	город барселона	Q1492	Барселона	P131	административно-территориальная единица	Барселонес	0	0	1936-01-01	1939-01-01	0
[1935, 1938]	город барселона	Q1492	Барселона	P131	административно-территориальная единица	Барселона	0	0	1833-11-30	1936-01-01	0
[1997, 1999]	город барселона	Q1492	Барселона	P6	глава правительства	Joan Clos i Matheu	0	0	1997-09-26	2006-08-08	0
[1963, 1965]	город белый	Q104984	Белый	P131	административно-территориальная единица	Нелидовский район	0	0	1963-01-01	1965-01-01	0
[1963, 1965]	город белый	Q104984	Белый	P131	административно-территориальная единица	Бельский район	0	0	1929-10-01	1963-01-01	0
[2006, 2009]	город бирюч	Q105150	Бирюч	P31	это частный случай понятия	город	0	0	2007-01-30	0	0
[1998, 2003]	город бог	Q220741	Город Бога	P577	дата публикации	0	0	2002-05-18	0	0	0
[1999, 2003]	город бранденбург	Q3931	Бран­ден­бург-ан-дер-Ха­фель	P6	глава правительства	Гельмут Шмидт	0	0	2002-01-01	2003-01-01	0
[1999, 2003]	город бранденбург	Q3931	Бран­ден­бург-ан-дер-Ха­фель	P6	глава правительства	Helmut Schliesing	0	0	1990-01-01	2002-01-01	0
[2005, 2007]	город брянск	Q27532884	Городской округ город Брянск	P571	дата основания/создания/возникновения	0	0	2005-01-01	0	0	0
[1997, 2004]	город будущее	Q562396	Город будущего	P577	дата публикации	0	0	2003-01-01	0	0	0
[1993, 2001]	город в	Q15021631	Утки в городе	P577	дата публикации	0	0	2000-01-01	0	0	0
[1979, 1985]	город в	Q4144871	Город в страхе	P577	дата публикации	0	0	1980-01-01	0	0	0
[1941, 1948]	город в	Q4101804	В родном городе	P577	дата публикации	0	0	1947-01-01	0	0	0
[1995, 2001]	город валерий	Q7911445	Городов, Валерий Васильевич	P54	член спортивной команды	Кривбасс	0	0	1998-01-01	1998-01-01	0
[1995, 2001]	город валерий	Q7911445	Городов, Валерий Васильевич	P54	член спортивной команды	Факел	0	0	1996-01-01	1997-01-01	0
[1995, 2001]	город валерий	Q7911445	Городов, Валерий Васильевич	P54	член спортивной команды	Урал	0	0	1994-01-01	1995-01-01	0
[1993, 1997]	город вечный	Q220	Рим	P6	глава правительства	Франческо Рутелли	0	0	1993-12-05	2001-01-08	0
[1923, 1926]	город вечный	Q1969820	Вечный город	P577	дата публикации	0	0	1924-01-01	0	0	0
[1993, 1997]	город вечный	Q220	Рим	P6	глава правительства	Карраро, Франко	0	0	1989-12-18	1993-04-20	0
[1944, 1946]	город владимир	Q2684	Владимир	P131	административно-территориальная единица	Владимирская область	0	0	1944-08-14	2004-11-26	0
[1992, 1998]	город вологда	Q19829755	глава города Вологды	P1308	должность занимает	Алексей Якуничев	0	0	1995-05-11	2008-07-05	0
[2003, 2007]	город волхов	Q15245	Волхов	P131	административно-территориальная единица	Ленинградская область	0	0	1939-09-19	2005-12-31	0
[2003, 2007]	город волхов	Q15245	Волхов	P131	административно-территориальная единица	Муниципальное образование город Волхов	0	0	2006-01-01	0	0
[2005, 2009]	город всеволожск	Q4307215	Муниципальное образование «Город Всеволожск»	P571	дата основания/создания/возникновения	0	0	2006-01-01	0	0	0
[1989, 1997]	город газета	Q4144832	Город (газета)	P571	дата основания/создания/возникновения	0	0	1994-01-01	0	0	0
[2002, 2003]	город газета	Q4144832	Город (газета)	P576	дата прекращения существования	0	0	2002-01-01	0	0	0
[1992, 1999]	город ганновер	Q1715	Ганновер	P463	участник организации или клуба	Climate Alliance	0	0	1992-01-01	0	0
[1991, 1996]	город герб	Q2024202	Герб Харькова	P571	дата основания/создания/возникновения	0	0	1995-09-14	0	0	0
[1991, 1996]	город герб	Q4136311	Герб Донецка	P571	дата основания/создания/возникновения	0	0	1995-07-05	0	0	0
[1991, 1996]	город герб	Q12095361	Герб Кролевца	P571	дата основания/создания/возникновения	0	0	1995-01-26	0	0	0
[1973, 1977]	город герой	Q159438	город-герой	P1346	победитель	Минск	0	0	0	0	1974-01-01
[1973, 1977]	город герой	Q159438	город-герой	P1346	победитель	Тула	0	0	0	0	1976-01-01
[1964, 1968]	город герой	Q159438	город-герой	P1346	победитель	Волгоград	0	0	0	0	1965-01-01
[1973, 1977]	город герой	Q159438	город-герой	P1346	победитель	Керчь	0	0	0	0	1973-01-01
[1964, 1968]	город герой	Q159438	город-герой	P1346	победитель	Одесса	0	0	0	0	1965-01-01
[1964, 1968]	город герой	Q159438	город-герой	P1346	победитель	Москва	0	0	0	0	1965-01-01
[1973, 1977]	город герой	Q159438	город-герой	P1346	победитель	Новороссийск	0	0	0	0	1973-01-01
[1964, 1968]	город герой	Q159438	город-герой	P1346	победитель	Севастополь	0	0	0	0	1965-01-01
[1998, 2004]	город горловка	Q4136274	Герб Горловки	P571	дата основания/создания/возникновения	0	0	1999-08-27	0	0	0
[2006, 2008]	город губкин	Q134679	Губкин	P131	административно-территориальная единица	Губкинский район	0	0	1959-05-27	2007-09-06	0
[1957, 1961]	город губкин	Q134679	Губкин	P131	административно-территориальная единица	Боброводворский район	0	0	1935-01-18	1959-05-26	0
[2006, 2008]	город губкин	Q134679	Губкин	P131	административно-территориальная единица	Губкинский городской округ	0	0	2007-09-07	0	0
[1937, 1939]	город дюссельдорф	Q1718	Дюссельдорф	P6	глава правительства	Otto Liederley	0	0	1937-04-20	1937-11-13	0
[1937, 1939]	город дюссельдорф	Q1718	Дюссельдорф	P6	глава правительства	Hans Wagenführ	0	0	1933-01-01	1937-04-19	0
[1974, 1978]	город дюссельдорф	Q1718	Дюссельдорф	P6	глава правительства	Willi Becker	0	0	1964-01-01	1974-01-01	0
[1974, 1978]	город дюссельдорф	Q1718	Дюссельдорф	P6	глава правительства	Klaus Bungert	0	0	1974-01-01	1979-01-01	0
[1937, 1939]	город дюссельдорф	Q1718	Дюссельдорф	P6	глава правительства	Гельмут Отто	0	0	1937-09-08	1939-01-01	0
[1955, 1957]	город дюссельдорф	Q1718	Дюссельдорф	P6	глава правительства	Georg Glock	0	0	1956-01-01	1959-12-01	0
[1997, 2000]	город дюссельдорф	Q1718	Дюссельдорф	P6	глава правительства	Marlies Smeets	0	0	1994-01-01	1999-01-01	0
[1955, 1957]	город дюссельдорф	Q1718	Дюссельдорф	P6	глава правительства	Josef Gockeln	0	0	1947-07-03	1956-01-01	0
[1997, 2000]	город дюссельдорф	Q1718	Дюссельдорф	P6	глава правительства	Joachim Erwin	0	0	1999-01-01	2008-01-01	0
[2003, 2005]	город евгений	Q4145325	Городов, Евгений Александрович	P54	член спортивной команды	Динамо	0	0	2003-01-01	2005-01-01	0
[1985, 1986]	город евгений	Q4145325	Городов, Евгений Александрович	P569	дата рождения	0	0	1985-12-13	0	0	0
[1979, 1983]	город живой	Q1093026	Город живых мертвецов	P577	дата публикации	0	0	1980-01-01	0	0	0
[1981, 1985]	город за	Q1305215	Воскресенье за городом	P577	дата публикации	0	0	1984-01-01	0	0	0
[1988, 1993]	город зеро	Q3678422	Город Зеро	P577	дата публикации	0	0	1988-01-01	0	0	0
[1983, 1994]	город золотой	Q4144877	Город золотой	P571	дата основания/создания/возникновения	0	0	1986-01-01	0	0	0
[1972, 1975]	город золотой	Q4144877	Город золотой	P577	дата публикации	0	0	1972-01-01	0	0	0
[1965, 1968]	город иерусалим	Q213274	Старый город	P17	государство	Иордания	0	0	1948-01-01	1967-06-06	0
[1965, 1968]	город иерусалим	Q213274	Старый город	P17	государство	Израиль	0	0	1967-06-07	0	0
[1979, 1984]	город иерусалим	Q213274	Старый город	P793	ключевое событие	список объектов всемирного наследия, находящихся под угрозой уничтожения	0	0	1982-01-01	0	0
[2005, 2009]	город истра	Q143297	Истра	P131	административно-территориальная единица	Городское поселение Истра	0	0	2005-02-28	2017-03-11	0
[2005, 2009]	город истра	Q143297	Истра	P131	административно-территориальная единица	Истринский район	0	0	1929-07-12	2005-02-27	0
[2006, 2007]	город ишимбай	Q4144854	Город Ишимбай	P571	дата основания/создания/возникновения	0	0	2006-01-01	0	0	0
[1944, 1948]	город киль	Q1707	Киль	P17	государство	Британская зона оккупации Германии	0	0	1945-05-05	1949-05-22	0
[2000, 2009]	город киль	Q1707	Киль	P463	участник организации или клуба	Climate Alliance	0	0	2004-01-01	0	0
[1944, 1948]	город киль	Q1707	Киль	P17	государство	гитлеровская Германия	0	0	1933-01-30	1945-05-04	0
[1949, 1954]	город китай	Q421648	Аксу (уезд)	P131	административно-территориальная единица	Синьцзян	0	0	1912-01-01	1949-01-01	0
[1949, 1954]	город китай	Q421648	Аксу (уезд)	P131	административно-территориальная единица	Округ Аксу	0	0	1949-12-17	0	0
[1995, 1996]	город кролевец	Q12095361	Герб Кролевца	P571	дата основания/создания/возникновения	0	0	1995-01-26	0	0	0
[1923, 1927]	город курган	Q13379	Курган	P1376	является столицей	Курганский округ	0	0	1923-11-03	1930-10-01	0
[1934, 1935]	город курган	Q13379	Курган	P131	административно-территориальная единица	Челябинская область	0	0	1934-01-17	1943-02-06	0
[1934, 1935]	город курган	Q13379	Курган	P131	административно-территориальная единица	Уральская область	0	0	1930-10-02	1934-01-17	0
[1923, 1927]	город курган	Q13379	Курган	P131	административно-территориальная единица	Курганский уезд	0	0	1782-01-30	1923-11-12	0
[1991, 1996]	город курган	Q13379	Курган	P17	государство	Россия	0	0	1991-01-01	0	0
[1923, 1927]	город курган	Q13379	Курган	P131	административно-территориальная единица	Курганский округ	0	0	1923-11-03	1930-10-01	0
[1938, 1942]	город луганск	Q134279	Луганск	P131	административно-территориальная единица	Луганская область	0	0	1938-06-03	0	0
[1954, 1959]	город луганск	Q134279	Луганск	P138	названо в честь	Климент Ефремович Ворошилов	0	0	1935-11-05	1958-03-05	0
[1987, 1991]	город луганск	Q134279	Луганск	P138	названо в честь	Климент Ефремович Ворошилов	0	0	1970-01-05	1990-05-04	0
[1937, 1939]	город любек	Q950240	Вольный и ганзейский город Любек	P131	административно-территориальная единица	гитлеровская Германия	0	0	1933-03-24	1937-04-01	0
[2000, 2005]	город люксембург	Q1842	Люксембург	P463	участник организации или клуба	Climate Alliance	0	0	2000-01-01	0	0
[1997, 1999]	город мальм	Q2211	Мальмё	P1376	является столицей	Сконе	0	0	1997-01-01	0	0
[1983, 1985]	город мангейм	Q2119	Мангейм	P6	глава правительства	Gerhard Widder	0	0	1983-01-01	2007-01-01	0
[1983, 1985]	город мангейм	Q2119	Мангейм	P6	глава правительства	Wilhelm Varnholt	0	0	1980-01-01	1983-01-01	0
[1982, 1993]	город мариуполь	Q4136541	Герб Мариуполя	P571	дата основания/создания/возникновения	0	0	1989-05-17	0	0	0
[1928, 1931]	город мать	Q1899	Киев	P1376	является столицей	Киевский округ	0	0	1923-03-07	1930-02-09	0
[1943, 1947]	город мать	Q1899	Киев	P1336	на территорию претендует	Рейхскомиссариат Украина	0	0	1941-09-19	1943-11-05	0
[1943, 1947]	город мать	Q1899	Киев	P1336	на территорию претендует	Украинская Советская Социалистическая Республика	0	0	1941-09-19	1943-11-05	0
[1923, 1924]	город мать	Q1899	Киев	P17	государство	Украинская Советская Социалистическая Республика	0	0	1919-03-10	1923-07-06	0
[1923, 1924]	город мать	Q1899	Киев	P17	государство	СССР	0	0	1923-07-06	1991-08-23	0
[1980, 1981]	город мертвец	Q1093026	Город живых мертвецов	P577	дата публикации	0	0	1980-01-01	0	0	0
[1962, 1964]	город мечта	Q7492834	Тысяча ночей на ложе из камня	P577	дата публикации	0	0	1963-01-01	0	0	0
[2004, 2005]	город михайлов	Q159071	Михайлов	P131	административно-территориальная единица	Михайловское городское поселение	0	0	2004-10-07	0	0
[1991, 1999]	город мо	Q4307498	Муниципальное образование город Алапаевск	P571	дата основания/создания/возникновения	0	0	1995-12-17	0	0	0
[2004, 2005]	город мордовия	Q4441178	Старый Город	P131	административно-территориальная единица	Темниковский район	0	0	1928-07-16	2004-12-27	0
[2004, 2005]	город мордовия	Q4441178	Старый Город	P131	административно-территориальная единица	Старогородское сельское поселение	0	0	2004-12-28	0	0
[1987, 2000]	город москва	Q4478176	Устав города Москвы	P571	дата основания/создания/возникновения	0	0	1995-06-28	0	0	0
[1993, 2001]	город на	Q656	Санкт-Петербург	P1376	является столицей	Северо-Западный федеральный округ	0	0	2000-05-13	0	0
[1941, 1951]	город на	Q656	Санкт-Петербург	P166	полученные награды	город-герой	0	0	0	0	1945-01-01
[1957, 1958]	город на	Q1304888	На окраине города	P577	дата публикации	0	0	1957-01-01	0	0	0
[1993, 2001]	город на	Q656	Санкт-Петербург	P6	глава правительства	Анатолий Александрович Собчак	0	0	1991-01-01	1996-01-01	0
[2003, 2005]	город на	Q656	Санкт-Петербург	P6	глава правительства	Владимир Анатольевич Яковлев	0	0	1996-01-01	2003-01-01	0
[2003, 2005]	город на	Q656	Санкт-Петербург	P6	глава правительства	Валентина Ивановна Матвиенко	0	0	2003-01-01	2011-01-01	0
[1941, 1951]	город на	Q656	Санкт-Петербург	P31	это частный случай понятия	город-миллионер	0	0	1946-01-01	0	0
[1941, 1951]	город на	Q656	Санкт-Петербург	P31	это частный случай понятия	город-миллионер	0	0	1923-01-01	1942-01-01	0
[1993, 2001]	город новый	Q740351	Нове-Место (Братислава)	P17	государство	Словакия	0	0	1993-01-01	0	0
[1998, 2006]	город онега	Q176592	Онега	P131	административно-территориальная единица	Муниципальное образование «Онежское»	0	0	2005-01-01	0	0
[1998, 2006]	город онега	Q176592	Онега	P131	административно-территориальная единица	Онежский район	0	0	1929-01-01	2005-01-01	0
[1990, 1993]	город орех	Q14690	крепость Орешек	P1435	статус наследия	part of World Heritage Site	0	0	1990-01-01	0	0
[1924, 1926]	город острог	Q140671	Острог	P131	административно-территориальная единица	Острожский уезд	0	0	1793-01-01	1924-12-31	0
[1939, 1942]	город острог	Q140671	Острог	P131	административно-территориальная единица	Ровненская область	0	0	1940-01-01	0	0
[1939, 1942]	город острог	Q140671	Острог	P131	административно-территориальная единица	Здолбуновский уезд	0	0	1925-01-01	1940-01-01	0
[2005, 2007]	город отрадный	Q15323	Отрадное	P131	административно-территориальная единица	Городское поселение Отрадненское	0	0	2006-01-01	0	0
[2005, 2007]	город отрадный	Q15323	Отрадное	P131	административно-территориальная единица	Кировский район	0	0	1977-04-01	2005-12-31	0
[1957, 1961]	город отрадный	Q15323	Отрадное	P131	административно-территориальная единица	Тосненский район	0	0	1960-12-09	1963-01-31	0
[1957, 1961]	город отрадный	Q15323	Отрадное	P131	административно-территориальная единица	Мгинский район	0	0	1936-08-01	1960-12-08	0
[1992, 1999]	город переславль	Q4475838	Университет города Переславля имени А. К. Айламазяна	P571	дата основания/создания/возникновения	0	0	1992-01-01	0	0	0
[1958, 1961]	город перово	Q4973565	Перово	P31	это частный случай понятия	город	0	0	1925-01-01	1960-01-01	0
[1958, 1961]	город перово	Q4973565	Перово	P131	административно-территориальная единица	Московская область	0	0	1940-04-16	1960-08-17	0
[1968, 1974]	город песня	Q4144877	Город золотой	P577	дата публикации	0	0	1972-01-01	0	0	0
[2003, 2005]	город петр	Q656	Санкт-Петербург	P6	глава правительства	Владимир Анатольевич Яковлев	0	0	1996-01-01	2003-01-01	0
[1988, 1994]	город петр	Q656	Санкт-Петербург	P131	административно-территориальная единица	Россия	0	0	1991-12-25	0	0
[1988, 1994]	город петр	Q656	Санкт-Петербург	P17	государство	СССР	0	0	1922-12-30	1991-12-25	0
[1988, 1994]	город петр	Q656	Санкт-Петербург	P6	глава правительства	Анатолий Александрович Собчак	0	0	1991-01-01	1996-01-01	0
[1942, 1946]	город петр	Q656	Санкт-Петербург	P31	это частный случай понятия	город-миллионер	0	0	1923-01-01	1942-01-01	0
[1988, 1994]	город петр	Q656	Санкт-Петербург	P17	государство	Россия	0	0	1991-12-25	0	0
[1988, 1994]	город петр	Q656	Санкт-Петербург	P131	административно-территориальная единица	Российская Советская Федеративная Социалистическая Республика	0	0	1922-12-30	1991-12-25	0
[1942, 1946]	город петр	Q656	Санкт-Петербург	P166	полученные награды	город-герой	0	0	0	0	1945-01-01
[1988, 1994]	город петр	Q656	Санкт-Петербург	P31	это частный случай понятия	второй по величине город	СССР	0	1922-01-01	1991-01-01	0
[1997, 2001]	город петр	Q656	Санкт-Петербург	P1376	является столицей	Северо-Западный федеральный округ	0	0	2000-05-13	0	0
[1988, 1994]	город петр	Q656	Санкт-Петербург	P138	названо в честь	Владимир Ильич Ленин	0	0	1924-01-26	1991-09-06	0
[1988, 1994]	город петр	Q656	Санкт-Петербург	P31	это частный случай понятия	второй по величине город	Россия	0	1991-01-01	0	0
